Area,Element Code,Element,Item Code,Item,Year,Unit,Value,Flag Description
Canada,5616,Import Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2005,m3,71655,Figure from international organizations
Canada,5616,Import Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2006,m3,90350,Figure from international organizations
Canada,5616,Import Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2007,m3,72068,Figure from international organizations
Canada,5616,Import Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2008,m3,131185,Figure from international organizations
Canada,5616,Import Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2009,m3,92170,Figure from international organizations
Canada,5616,Import Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2010,m3,94948,Figure from international organizations
Canada,5616,Import Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2011,m3,101659,Figure from international organizations
Canada,5616,Import Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2012,m3,93000,Figure from international organizations
Canada,5616,Import Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2013,m3,69288,Figure from international organizations
Canada,5616,Import Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2014,m3,84653,Figure from international organizations
Canada,5616,Import Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2015,m3,32594,Imputed value
Canada,5616,Import Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2016,m3,6942,Imputed value
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",1961,m3,4900,Official figure
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",1962,m3,6300,Official figure
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",1987,m3,0,Imputed value
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",1992,m3,188685,Official figure
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",1993,m3,371329,Official figure
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",1994,m3,400000,Imputed value
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",1995,m3,200000,Official figure
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",1996,m3,224000,Official figure
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",1997,m3,100000,Imputed value
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",1998,m3,38200,Figure from international organizations
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",1999,m3,34595,Figure from international organizations
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2000,m3,145144,Figure from international organizations
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2001,m3,169105,Figure from international organizations
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2002,m3,165853,Figure from international organizations
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2003,m3,239544,Figure from international organizations
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2004,m3,161733,Figure from international organizations
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2005,m3,340499,Figure from international organizations
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2006,m3,218207,Figure from international organizations
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2007,m3,259375,Figure from international organizations
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2008,m3,112833,Figure from international organizations
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2009,m3,69065,Figure from international organizations
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2010,m3,50069,Figure from international organizations
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2011,m3,64945,Figure from international organizations
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2012,m3,43000,Figure from international organizations
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2013,m3,38733,Figure from international organizations
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2014,m3,62000,Figure from international organizations
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2015,m3,69621,Imputed value
Canada,5916,Export Quantity,1629,"Wood fuel, all species (export/import, 1961-2016)",2016,m3,63537,Imputed value
Canada,5516,Production,1865,Industrial roundwood,1961,m3,86687008,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1962,m3,90737008,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1963,m3,93740008,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1964,m3,97084008,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1965,m3,98448008,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1966,m3,104014008,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1967,m3,102696016,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1968,m3,107122000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1969,m3,117545000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1970,m3,117492000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1971,m3,116168000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1972,m3,120905000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1973,m3,140524000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1974,m3,134590000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1975,m3,111728000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1976,m3,135469000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1977,m3,141818000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1978,m3,151896000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1979,m3,157284000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1980,m3,150784000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1981,m3,139176000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1982,m3,121721000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1983,m3,149675000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1984,m3,161162000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1985,m3,162014000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1986,m3,170288000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1987,m3,185056000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1988,m3,184327000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1989,m3,182104000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1990,m3,155958000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1991,m3,153487000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1992,m3,163507000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1993,m3,169770000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1994,m3,177346000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1995,m3,183113000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1996,m3,184459000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1997,m3,185859000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1998,m3,173901000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,1999,m3,190988000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,2000,m3,198918000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,2001,m3,182945000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,2002,m3,195211000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,2003,m3,176799000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,2004,m3,205273000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,2005,m3,200247000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,2006,m3,181010000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,2007,m3,161390000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,2008,m3,136096000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,2009,m3,113306000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,2010,m3,138802000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,2011,m3,146735326,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,2012,m3,146741000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,2013,m3,147751273,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,2014,m3,148825385,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,2015,m3,151357560,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,2016,m3,154694000,"Aggregate, may include official, semi-official, estimated or calculated data"
Canada,5516,Production,1865,Industrial roundwood,2017,m3,155183000,"Aggregate, may include official, semi-official, estimated or calculated data"
